direction	grouping	group_value	expert_id	wins	total	proportion	record_type	mean_gain
A	video_id	210618	moddrop_seed1114	13	72	0.1805555556	oracle_expert_win	
A	video_id	210618	uniform_kd_seed1111	4	72	0.05555555556	oracle_expert_win	
A	video_id	214095	cfcompat_seed1111	19	60	0.3166666667	oracle_expert_win	
A	video_id	214095	cfcompat_seed1114	9	60	0.15	oracle_expert_win	
A	video_id	214095	moddrop_seed1111	8	60	0.1333333333	oracle_expert_win	
A	video_id	214095	moddrop_seed1114	16	60	0.2666666667	oracle_expert_win	
A	video_id	214095	uniform_kd_seed1111	8	60	0.1333333333	oracle_expert_win	
A	video_id	216007	cfcompat_seed1111	15	128	0.1171875	oracle_expert_win	
A	video_id	216007	cfcompat_seed1114	22	128	0.171875	oracle_expert_win	
A	video_id	216007	moddrop_seed1111	36	128	0.28125	oracle_expert_win	
A	video_id	216007	moddrop_seed1114	30	128	0.234375	oracle_expert_win	
A	video_id	216007	uniform_kd_seed1111	25	128	0.1953125	oracle_expert_win	
A	video_id	21638	cfcompat_seed1111	2	28	0.07142857143	oracle_expert_win	
A	video_id	21638	moddrop_seed1111	4	28	0.1428571429	oracle_expert_win	
A	video_id	21638	moddrop_seed1114	4	28	0.1428571429	oracle_expert_win	
A	video_id	21638	uniform_kd_seed1111	18	28	0.6428571429	oracle_expert_win	
A	video_id	219310	cfcompat_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	219310	cfcompat_seed1114	12	44	0.2727272727	oracle_expert_win	
A	video_id	219310	moddrop_seed1111	12	44	0.2727272727	oracle_expert_win	
A	video_id	219310	moddrop_seed1114	10	44	0.2272727273	oracle_expert_win	
A	video_id	219310	uniform_kd_seed1111	6	44	0.1363636364	oracle_expert_win	
A	video_id	21Kxt5L9OBE	moddrop_seed1114	4	8	0.5	oracle_expert_win	
A	video_id	21Kxt5L9OBE	uniform_kd_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	220134	cfcompat_seed1111	16	108	0.1481481481	oracle_expert_win	
A	video_id	220134	cfcompat_seed1114	21	108	0.1944444444	oracle_expert_win	
A	video_id	220134	moddrop_seed1111	33	108	0.3055555556	oracle_expert_win	
A	video_id	220134	moddrop_seed1114	21	108	0.1944444444	oracle_expert_win	
A	video_id	220134	uniform_kd_seed1111	17	108	0.1574074074	oracle_expert_win	
A	video_id	220200	cfcompat_seed1111	2	56	0.03571428571	oracle_expert_win	
A	video_id	220200	cfcompat_seed1114	9	56	0.1607142857	oracle_expert_win	
A	video_id	220200	moddrop_seed1111	14	56	0.25	oracle_expert_win	
A	video_id	220200	moddrop_seed1114	24	56	0.4285714286	oracle_expert_win	
A	video_id	220200	uniform_kd_seed1111	7	56	0.125	oracle_expert_win	
A	video_id	223926	cfcompat_seed1111	4	36	0.1111111111	oracle_expert_win	
A	video_id	223926	cfcompat_seed1114	8	36	0.2222222222	oracle_expert_win	
A	video_id	223926	moddrop_seed1111	4	36	0.1111111111	oracle_expert_win	
A	video_id	223926	moddrop_seed1114	16	36	0.4444444444	oracle_expert_win	
A	video_id	223926	uniform_kd_seed1111	4	36	0.1111111111	oracle_expert_win	
A	video_id	225343	cfcompat_seed1111	5	68	0.07352941176	oracle_expert_win	
A	video_id	225343	cfcompat_seed1114	12	68	0.1764705882	oracle_expert_win	
A	video_id	225343	moddrop_seed1111	29	68	0.4264705882	oracle_expert_win	
A	video_id	225343	moddrop_seed1114	15	68	0.2205882353	oracle_expert_win	
A	video_id	225343	uniform_kd_seed1111	7	68	0.1029411765	oracle_expert_win	
A	video_id	225416	cfcompat_seed1111	4	68	0.05882352941	oracle_expert_win	
A	video_id	225416	cfcompat_seed1114	10	68	0.1470588235	oracle_expert_win	
A	video_id	225416	moddrop_seed1111	5	68	0.07352941176	oracle_expert_win	
A	video_id	225416	moddrop_seed1114	20	68	0.2941176471	oracle_expert_win	
A	video_id	225416	uniform_kd_seed1111	29	68	0.4264705882	oracle_expert_win	
A	video_id	225768	cfcompat_seed1111	19	68	0.2794117647	oracle_expert_win	
A	video_id	225768	cfcompat_seed1114	24	68	0.3529411765	oracle_expert_win	
A	video_id	225768	moddrop_seed1111	4	68	0.05882352941	oracle_expert_win	
A	video_id	225768	moddrop_seed1114	15	68	0.2205882353	oracle_expert_win	
A	video_id	225768	uniform_kd_seed1111	6	68	0.08823529412	oracle_expert_win	
A	video_id	227416	cfcompat_seed1111	4	52	0.07692307692	oracle_expert_win	
A	video_id	227416	cfcompat_seed1114	10	52	0.1923076923	oracle_expert_win	
A	video_id	227416	moddrop_seed1111	25	52	0.4807692308	oracle_expert_win	
A	video_id	227416	moddrop_seed1114	9	52	0.1730769231	oracle_expert_win	
A	video_id	227416	uniform_kd_seed1111	4	52	0.07692307692	oracle_expert_win	
A	video_id	22880	cfcompat_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	22880	cfcompat_seed1114	6	44	0.1363636364	oracle_expert_win	
A	video_id	22880	moddrop_seed1111	2	44	0.04545454545	oracle_expert_win	
A	video_id	22880	moddrop_seed1114	12	44	0.2727272727	oracle_expert_win	
A	video_id	22880	uniform_kd_seed1111	20	44	0.4545454545	oracle_expert_win	
A	video_id	229090	cfcompat_seed1111	5	92	0.05434782609	oracle_expert_win	
A	video_id	229090	cfcompat_seed1114	35	92	0.3804347826	oracle_expert_win	
A	video_id	229090	moddrop_seed1111	15	92	0.1630434783	oracle_expert_win	
A	video_id	229090	moddrop_seed1114	23	92	0.25	oracle_expert_win	
A	video_id	229090	uniform_kd_seed1111	14	92	0.152173913	oracle_expert_win	
A	video_id	230252	cfcompat_seed1111	12	60	0.2	oracle_expert_win	
A	video_id	230252	cfcompat_seed1114	6	60	0.1	oracle_expert_win	
A	video_id	230252	moddrop_seed1111	21	60	0.35	oracle_expert_win	
A	video_id	230252	moddrop_seed1114	21	60	0.35	oracle_expert_win	
A	video_id	233356	cfcompat_seed1111	4	48	0.08333333333	oracle_expert_win	
A	video_id	233356	cfcompat_seed1114	7	48	0.1458333333	oracle_expert_win	
A	video_id	233356	moddrop_seed1111	16	48	0.3333333333	oracle_expert_win	
A	video_id	233356	moddrop_seed1114	6	48	0.125	oracle_expert_win	
A	video_id	233356	uniform_kd_seed1111	15	48	0.3125	oracle_expert_win	
A	video_id	236696	cfcompat_seed1111	9	64	0.140625	oracle_expert_win	
A	video_id	236696	cfcompat_seed1114	9	64	0.140625	oracle_expert_win	
A	video_id	236696	moddrop_seed1111	20	64	0.3125	oracle_expert_win	
A	video_id	236696	moddrop_seed1114	20	64	0.3125	oracle_expert_win	
A	video_id	236696	uniform_kd_seed1111	6	64	0.09375	oracle_expert_win	
A	video_id	238023	cfcompat_seed1111	31	156	0.1987179487	oracle_expert_win	
A	video_id	238023	cfcompat_seed1114	48	156	0.3076923077	oracle_expert_win	
A	video_id	238023	moddrop_seed1111	27	156	0.1730769231	oracle_expert_win	
A	video_id	238023	moddrop_seed1114	24	156	0.1538461538	oracle_expert_win	
A	video_id	238023	uniform_kd_seed1111	26	156	0.1666666667	oracle_expert_win	
A	video_id	238039	cfcompat_seed1111	13	52	0.25	oracle_expert_win	
A	video_id	238039	cfcompat_seed1114	2	52	0.03846153846	oracle_expert_win	
A	video_id	238039	moddrop_seed1111	12	52	0.2307692308	oracle_expert_win	
A	video_id	238039	moddrop_seed1114	13	52	0.25	oracle_expert_win	
A	video_id	238039	uniform_kd_seed1111	12	52	0.2307692308	oracle_expert_win	
A	video_id	238645	cfcompat_seed1111	9	96	0.09375	oracle_expert_win	
A	video_id	238645	cfcompat_seed1114	25	96	0.2604166667	oracle_expert_win	
A	video_id	238645	moddrop_seed1111	23	96	0.2395833333	oracle_expert_win	
A	video_id	238645	moddrop_seed1114	20	96	0.2083333333	oracle_expert_win	
A	video_id	238645	uniform_kd_seed1111	19	96	0.1979166667	oracle_expert_win	
A	video_id	238889	cfcompat_seed1114	16	48	0.3333333333	oracle_expert_win	
A	video_id	238889	moddrop_seed1111	4	48	0.08333333333	oracle_expert_win	
A	video_id	238889	moddrop_seed1114	18	48	0.375	oracle_expert_win	
A	video_id	238889	uniform_kd_seed1111	10	48	0.2083333333	oracle_expert_win	
A	video_id	23YlZoucbyM	cfcompat_seed1111	7	28	0.25	oracle_expert_win	
A	video_id	23YlZoucbyM	cfcompat_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	23YlZoucbyM	moddrop_seed1111	5	28	0.1785714286	oracle_expert_win	
A	video_id	23YlZoucbyM	moddrop_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	241164	cfcompat_seed1111	28	52	0.5384615385	oracle_expert_win	
A	video_id	241164	cfcompat_seed1114	8	52	0.1538461538	oracle_expert_win	
A	video_id	241164	moddrop_seed1111	11	52	0.2115384615	oracle_expert_win	
A	video_id	241164	moddrop_seed1114	4	52	0.07692307692	oracle_expert_win	
A	video_id	241164	uniform_kd_seed1111	1	52	0.01923076923	oracle_expert_win	
A	video_id	241172	cfcompat_seed1114	5	32	0.15625	oracle_expert_win	
A	video_id	241172	moddrop_seed1111	11	32	0.34375	oracle_expert_win	
A	video_id	241172	moddrop_seed1114	12	32	0.375	oracle_expert_win	
A	video_id	241172	uniform_kd_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	24202	cfcompat_seed1111	6	48	0.125	oracle_expert_win	
A	video_id	24202	cfcompat_seed1114	14	48	0.2916666667	oracle_expert_win	
A	video_id	24202	moddrop_seed1111	8	48	0.1666666667	oracle_expert_win	
A	video_id	24202	moddrop_seed1114	8	48	0.1666666667	oracle_expert_win	
A	video_id	24202	uniform_kd_seed1111	12	48	0.25	oracle_expert_win	
A	video_id	243341	cfcompat_seed1111	28	148	0.1891891892	oracle_expert_win	
A	video_id	243341	cfcompat_seed1114	42	148	0.2837837838	oracle_expert_win	
A	video_id	243341	moddrop_seed1111	19	148	0.1283783784	oracle_expert_win	
A	video_id	243341	moddrop_seed1114	27	148	0.1824324324	oracle_expert_win	
A	video_id	243341	uniform_kd_seed1111	32	148	0.2162162162	oracle_expert_win	
A	video_id	244261	cfcompat_seed1111	15	104	0.1442307692	oracle_expert_win	
A	video_id	244261	cfcompat_seed1114	18	104	0.1730769231	oracle_expert_win	
A	video_id	244261	moddrop_seed1111	28	104	0.2692307692	oracle_expert_win	
A	video_id	244261	moddrop_seed1114	20	104	0.1923076923	oracle_expert_win	
A	video_id	244261	uniform_kd_seed1111	23	104	0.2211538462	oracle_expert_win	
A	video_id	244817	cfcompat_seed1114	10	40	0.25	oracle_expert_win	
A	video_id	244817	moddrop_seed1111	8	40	0.2	oracle_expert_win	
A	video_id	244817	moddrop_seed1114	18	40	0.45	oracle_expert_win	
A	video_id	244817	uniform_kd_seed1111	4	40	0.1	oracle_expert_win	
A	video_id	244829	cfcompat_seed1114	12	44	0.2727272727	oracle_expert_win	
A	video_id	244829	moddrop_seed1111	12	44	0.2727272727	oracle_expert_win	
A	video_id	244829	moddrop_seed1114	4	44	0.09090909091	oracle_expert_win	
A	video_id	244829	uniform_kd_seed1111	16	44	0.3636363636	oracle_expert_win	
A	video_id	244836	cfcompat_seed1111	7	44	0.1590909091	oracle_expert_win	
A	video_id	244836	cfcompat_seed1114	17	44	0.3863636364	oracle_expert_win	
A	video_id	244836	moddrop_seed1114	6	44	0.1363636364	oracle_expert_win	
A	video_id	244836	uniform_kd_seed1111	14	44	0.3181818182	oracle_expert_win	
A	video_id	245243	cfcompat_seed1114	4	20	0.2	oracle_expert_win	
A	video_id	245243	moddrop_seed1111	4	20	0.2	oracle_expert_win	
A	video_id	245243	moddrop_seed1114	8	20	0.4	oracle_expert_win	
A	video_id	245243	uniform_kd_seed1111	4	20	0.2	oracle_expert_win	
A	video_id	245276	cfcompat_seed1111	23	68	0.3382352941	oracle_expert_win	
A	video_id	245276	cfcompat_seed1114	19	68	0.2794117647	oracle_expert_win	
A	video_id	245276	moddrop_seed1111	10	68	0.1470588235	oracle_expert_win	
A	video_id	245276	moddrop_seed1114	11	68	0.1617647059	oracle_expert_win	
A	video_id	245276	uniform_kd_seed1111	5	68	0.07352941176	oracle_expert_win	
A	video_id	245497	cfcompat_seed1111	1	24	0.04166666667	oracle_expert_win	
A	video_id	245497	cfcompat_seed1114	7	24	0.2916666667	oracle_expert_win	
A	video_id	245497	moddrop_seed1111	1	24	0.04166666667	oracle_expert_win	
A	video_id	245497	moddrop_seed1114	7	24	0.2916666667	oracle_expert_win	
A	video_id	245497	uniform_kd_seed1111	8	24	0.3333333333	oracle_expert_win	
A	video_id	251646	cfcompat_seed1111	5	56	0.08928571429	oracle_expert_win	
A	video_id	251646	cfcompat_seed1114	26	56	0.4642857143	oracle_expert_win	
A	video_id	251646	moddrop_seed1111	18	56	0.3214285714	oracle_expert_win	
A	video_id	251646	moddrop_seed1114	4	56	0.07142857143	oracle_expert_win	
A	video_id	251646	uniform_kd_seed1111	3	56	0.05357142857	oracle_expert_win	
A	video_id	251826	cfcompat_seed1111	8	40	0.2	oracle_expert_win	
A	video_id	251826	cfcompat_seed1114	8	40	0.2	oracle_expert_win	
A	video_id	251826	moddrop_seed1111	16	40	0.4	oracle_expert_win	
A	video_id	251826	moddrop_seed1114	4	40	0.1	oracle_expert_win	
A	video_id	251826	uniform_kd_seed1111	4	40	0.1	oracle_expert_win	
A	video_id	25522	cfcompat_seed1111	4	24	0.1666666667	oracle_expert_win	
A	video_id	25522	cfcompat_seed1114	6	24	0.25	oracle_expert_win	
A	video_id	25522	moddrop_seed1111	2	24	0.08333333333	oracle_expert_win	
A	video_id	25522	moddrop_seed1114	8	24	0.3333333333	oracle_expert_win	
A	video_id	25522	uniform_kd_seed1111	4	24	0.1666666667	oracle_expert_win	
A	video_id	255224	cfcompat_seed1111	10	44	0.2272727273	oracle_expert_win	
A	video_id	255224	moddrop_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	255224	moddrop_seed1114	16	44	0.3636363636	oracle_expert_win	
A	video_id	255224	uniform_kd_seed1111	14	44	0.3181818182	oracle_expert_win	
A	video_id	255343	cfcompat_seed1111	5	52	0.09615384615	oracle_expert_win	
A	video_id	255343	cfcompat_seed1114	11	52	0.2115384615	oracle_expert_win	
A	video_id	255343	moddrop_seed1111	8	52	0.1538461538	oracle_expert_win	
A	video_id	255343	moddrop_seed1114	24	52	0.4615384615	oracle_expert_win	
A	video_id	255343	uniform_kd_seed1111	4	52	0.07692307692	oracle_expert_win	
A	video_id	255852	cfcompat_seed1111	10	44	0.2272727273	oracle_expert_win	
A	video_id	255852	cfcompat_seed1114	10	44	0.2272727273	oracle_expert_win	
A	video_id	255852	moddrop_seed1111	17	44	0.3863636364	oracle_expert_win	
A	video_id	255852	moddrop_seed1114	4	44	0.09090909091	oracle_expert_win	
A	video_id	255852	uniform_kd_seed1111	3	44	0.06818181818	oracle_expert_win	
A	video_id	256174	cfcompat_seed1111	9	64	0.140625	oracle_expert_win	
A	video_id	256174	cfcompat_seed1114	15	64	0.234375	oracle_expert_win	
A	video_id	256174	moddrop_seed1111	8	64	0.125	oracle_expert_win	
A	video_id	256174	moddrop_seed1114	14	64	0.21875	oracle_expert_win	
A	video_id	256174	uniform_kd_seed1111	18	64	0.28125	oracle_expert_win	
A	video_id	257045	cfcompat_seed1111	13	56	0.2321428571	oracle_expert_win	
A	video_id	257045	cfcompat_seed1114	15	56	0.2678571429	oracle_expert_win	
A	video_id	257045	moddrop_seed1111	11	56	0.1964285714	oracle_expert_win	
A	video_id	257045	moddrop_seed1114	6	56	0.1071428571	oracle_expert_win	
A	video_id	257045	uniform_kd_seed1111	11	56	0.1964285714	oracle_expert_win	
A	video_id	257531	cfcompat_seed1111	19	76	0.25	oracle_expert_win	
A	video_id	257531	cfcompat_seed1114	28	76	0.3684210526	oracle_expert_win	
A	video_id	257531	moddrop_seed1111	9	76	0.1184210526	oracle_expert_win	
A	video_id	257531	moddrop_seed1114	12	76	0.1578947368	oracle_expert_win	
A	video_id	257531	uniform_kd_seed1111	8	76	0.1052631579	oracle_expert_win	
A	video_id	259260	cfcompat_seed1111	47	160	0.29375	oracle_expert_win	
A	video_id	259260	cfcompat_seed1114	41	160	0.25625	oracle_expert_win	
A	video_id	259260	moddrop_seed1111	28	160	0.175	oracle_expert_win	
A	video_id	259260	moddrop_seed1114	39	160	0.24375	oracle_expert_win	
A	video_id	259260	uniform_kd_seed1111	5	160	0.03125	oracle_expert_win	
A	video_id	25t8nrkUfRY	cfcompat_seed1114	3	8	0.375	oracle_expert_win	
A	video_id	25t8nrkUfRY	moddrop_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	25t8nrkUfRY	moddrop_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	261326	cfcompat_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	261326	cfcompat_seed1114	2	16	0.125	oracle_expert_win	
A	video_id	261326	moddrop_seed1111	1	16	0.0625	oracle_expert_win	
A	video_id	261326	moddrop_seed1114	2	16	0.125	oracle_expert_win	
A	video_id	261326	uniform_kd_seed1111	7	16	0.4375	oracle_expert_win	
A	video_id	261900	cfcompat_seed1111	44	180	0.2444444444	oracle_expert_win	
A	video_id	261900	cfcompat_seed1114	47	180	0.2611111111	oracle_expert_win	
A	video_id	261900	moddrop_seed1111	30	180	0.1666666667	oracle_expert_win	
A	video_id	261900	moddrop_seed1114	31	180	0.1722222222	oracle_expert_win	
A	video_id	261900	uniform_kd_seed1111	28	180	0.1555555556	oracle_expert_win	
A	video_id	262165	cfcompat_seed1111	17	108	0.1574074074	oracle_expert_win	
A	video_id	262165	cfcompat_seed1114	24	108	0.2222222222	oracle_expert_win	
A	video_id	262165	moddrop_seed1111	24	108	0.2222222222	oracle_expert_win	
A	video_id	262165	moddrop_seed1114	30	108	0.2777777778	oracle_expert_win	
A	video_id	262165	uniform_kd_seed1111	13	108	0.1203703704	oracle_expert_win	
A	video_id	264446	cfcompat_seed1111	51	200	0.255	oracle_expert_win	
A	video_id	264446	cfcompat_seed1114	32	200	0.16	oracle_expert_win	
A	video_id	264446	moddrop_seed1111	66	200	0.33	oracle_expert_win	
A	video_id	264446	moddrop_seed1114	36	200	0.18	oracle_expert_win	
A	video_id	264446	uniform_kd_seed1111	15	200	0.075	oracle_expert_win	
A	video_id	266852	cfcompat_seed1111	32	112	0.2857142857	oracle_expert_win	
A	video_id	266852	cfcompat_seed1114	21	112	0.1875	oracle_expert_win	
A	video_id	266852	moddrop_seed1111	26	112	0.2321428571	oracle_expert_win	
A	video_id	266852	moddrop_seed1114	15	112	0.1339285714	oracle_expert_win	
A	video_id	266852	uniform_kd_seed1111	18	112	0.1607142857	oracle_expert_win	
A	video_id	267252	cfcompat_seed1111	24	76	0.3157894737	oracle_expert_win	
A	video_id	267252	cfcompat_seed1114	18	76	0.2368421053	oracle_expert_win	
A	video_id	267252	moddrop_seed1111	23	76	0.3026315789	oracle_expert_win	
A	video_id	267252	uniform_kd_seed1111	11	76	0.1447368421	oracle_expert_win	
A	video_id	26WrTHLJJIU	moddrop_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	26WrTHLJJIU	moddrop_seed1114	4	8	0.5	oracle_expert_win	
A	video_id	270665	cfcompat_seed1111	49	136	0.3602941176	oracle_expert_win	
A	video_id	270665	cfcompat_seed1114	28	136	0.2058823529	oracle_expert_win	
A	video_id	270665	moddrop_seed1111	27	136	0.1985294118	oracle_expert_win	
A	video_id	270665	moddrop_seed1114	18	136	0.1323529412	oracle_expert_win	
A	video_id	270665	uniform_kd_seed1111	14	136	0.1029411765	oracle_expert_win	
A	video_id	270956	cfcompat_seed1111	14	72	0.1944444444	oracle_expert_win	
A	video_id	270956	cfcompat_seed1114	15	72	0.2083333333	oracle_expert_win	
A	video_id	270956	moddrop_seed1111	8	72	0.1111111111	oracle_expert_win	
A	video_id	270956	moddrop_seed1114	9	72	0.125	oracle_expert_win	
A	video_id	270956	uniform_kd_seed1111	26	72	0.3611111111	oracle_expert_win	
A	video_id	271366	cfcompat_seed1111	27	188	0.1436170213	oracle_expert_win	
A	video_id	271366	cfcompat_seed1114	62	188	0.329787234	oracle_expert_win	
A	video_id	271366	moddrop_seed1111	45	188	0.2393617021	oracle_expert_win	
A	video_id	271366	moddrop_seed1114	27	188	0.1436170213	oracle_expert_win	
A	video_id	271366	uniform_kd_seed1111	27	188	0.1436170213	oracle_expert_win	
A	video_id	271594	cfcompat_seed1111	28	168	0.1666666667	oracle_expert_win	
A	video_id	271594	cfcompat_seed1114	54	168	0.3214285714	oracle_expert_win	
A	video_id	271594	moddrop_seed1111	20	168	0.119047619	oracle_expert_win	
A	video_id	271594	moddrop_seed1114	22	168	0.130952381	oracle_expert_win	
A	video_id	271594	uniform_kd_seed1111	44	168	0.2619047619	oracle_expert_win	
A	video_id	271598	cfcompat_seed1111	49	140	0.35	oracle_expert_win	
A	video_id	271598	cfcompat_seed1114	34	140	0.2428571429	oracle_expert_win	
A	video_id	271598	moddrop_seed1111	19	140	0.1357142857	oracle_expert_win	
A	video_id	271598	moddrop_seed1114	33	140	0.2357142857	oracle_expert_win	
A	video_id	271598	uniform_kd_seed1111	5	140	0.03571428571	oracle_expert_win	
A	video_id	273531	cfcompat_seed1111	27	88	0.3068181818	oracle_expert_win	
A	video_id	273531	cfcompat_seed1114	12	88	0.1363636364	oracle_expert_win	
A	video_id	273531	moddrop_seed1111	17	88	0.1931818182	oracle_expert_win	
A	video_id	273531	moddrop_seed1114	14	88	0.1590909091	oracle_expert_win	
A	video_id	273531	uniform_kd_seed1111	18	88	0.2045454545	oracle_expert_win	
A	video_id	275248	cfcompat_seed1111	4	4	1	oracle_expert_win	
A	video_id	275620	cfcompat_seed1111	28	100	0.28	oracle_expert_win	
A	video_id	275620	cfcompat_seed1114	43	100	0.43	oracle_expert_win	
A	video_id	275620	moddrop_seed1111	9	100	0.09	oracle_expert_win	
A	video_id	275620	moddrop_seed1114	8	100	0.08	oracle_expert_win	
A	video_id	275620	uniform_kd_seed1111	12	100	0.12	oracle_expert_win	
A	video_id	277991	cfcompat_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	277991	cfcompat_seed1114	2	32	0.0625	oracle_expert_win	
A	video_id	277991	moddrop_seed1111	16	32	0.5	oracle_expert_win	
A	video_id	277991	moddrop_seed1114	4	32	0.125	oracle_expert_win	
A	video_id	277991	uniform_kd_seed1111	6	32	0.1875	oracle_expert_win	
A	video_id	27ubp7CLLKQ	cfcompat_seed1114	2	24	0.08333333333	oracle_expert_win	
A	video_id	27ubp7CLLKQ	moddrop_seed1111	5	24	0.2083333333	oracle_expert_win	
A	video_id	27ubp7CLLKQ	moddrop_seed1114	9	24	0.375	oracle_expert_win	
A	video_id	27ubp7CLLKQ	uniform_kd_seed1111	8	24	0.3333333333	oracle_expert_win	
A	video_id	282560	cfcompat_seed1111	13	80	0.1625	oracle_expert_win	
A	video_id	282560	cfcompat_seed1114	5	80	0.0625	oracle_expert_win	
A	video_id	282560	moddrop_seed1111	25	80	0.3125	oracle_expert_win	
A	video_id	282560	moddrop_seed1114	21	80	0.2625	oracle_expert_win	
A	video_id	282560	uniform_kd_seed1111	16	80	0.2	oracle_expert_win	
A	video_id	282586	cfcompat_seed1111	23	116	0.1982758621	oracle_expert_win	
A	video_id	282586	cfcompat_seed1114	38	116	0.3275862069	oracle_expert_win	
A	video_id	282586	moddrop_seed1111	22	116	0.1896551724	oracle_expert_win	
A	video_id	282586	moddrop_seed1114	21	116	0.1810344828	oracle_expert_win	
A	video_id	282586	uniform_kd_seed1111	12	116	0.1034482759	oracle_expert_win	
A	video_id	284673	cfcompat_seed1111	18	76	0.2368421053	oracle_expert_win	
A	video_id	284673	cfcompat_seed1114	10	76	0.1315789474	oracle_expert_win	
A	video_id	284673	moddrop_seed1111	12	76	0.1578947368	oracle_expert_win	
A	video_id	284673	moddrop_seed1114	19	76	0.25	oracle_expert_win	
A	video_id	284673	uniform_kd_seed1111	17	76	0.2236842105	oracle_expert_win	
A	video_id	288766	cfcompat_seed1111	19	96	0.1979166667	oracle_expert_win	
A	video_id	288766	cfcompat_seed1114	22	96	0.2291666667	oracle_expert_win	
A	video_id	288766	moddrop_seed1111	26	96	0.2708333333	oracle_expert_win	
A	video_id	288766	moddrop_seed1114	10	96	0.1041666667	oracle_expert_win	
A	video_id	288766	uniform_kd_seed1111	19	96	0.1979166667	oracle_expert_win	
A	video_id	290088	cfcompat_seed1111	14	52	0.2692307692	oracle_expert_win	
