direction	config_id	mode	expert_id	spearman_risk_error	spearman_regret
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1111	0.2148754148	0.3462179839
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1114	0.2433807592	0.2797391716
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	uniform_kd_seed1111	0.2095996575	0.2967387106
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1111	0.2210254765	0.3027820728
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1114	0.2212558971	0.317572338
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1111	0.2227922656	0.3390380706
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1114	0.2262058018	0.2126738656
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LA	uniform_kd_seed1111	0.1985199581	0.2615406245
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1111	0.1835114536	0.2656933642
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1114	0.2104349695	0.3101655536
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1111	0.1994452686	0.3227365795
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1114	0.2202490858	0.2777399809
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LV	uniform_kd_seed1111	0.2118966056	0.3089257888
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1111	0.2205152275	0.3010344594
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1114	0.1944806242	0.3219133189
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1111	0.2340936621	0.3580136995
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1114	0.207247492	0.2289257918
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	L	uniform_kd_seed1111	0.2164218229	0.3086427639
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1111	0.2207648246	0.3217515377
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1114	0.2090962331	0.2852455263
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1111	0.2172359466	0.3478868733
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1114	0.2176091767	0.2454593017
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	uniform_kd_seed1111	0.2021094682	0.2452887688
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1111	0.221049767	0.3084505943
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1114	0.2035144204	0.2726355961
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1111	0.2205655004	0.2976530842
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1114	0.2145303857	0.1809947778
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LA	uniform_kd_seed1111	0.1736570476	0.2095492649
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1111	0.1782537261	0.2560107779
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1114	0.2096590487	0.263402861
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LA	cfcompat_seed1111	0.1876981281	0.3140407306
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LA	cfcompat_seed1114	0.2172520023	0.2461711194
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LV	uniform_kd_seed1111	0.2567733496	0.3151783503
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LV	moddrop_seed1111	0.2723738859	0.3137359098
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LV	moddrop_seed1114	0.2196537451	0.2659406957
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LV	cfcompat_seed1111	0.2737659784	0.3263775949
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	LV	cfcompat_seed1114	0.2575663037	0.1968796583
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	L	uniform_kd_seed1111	0.204071295	0.2554776047
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	L	moddrop_seed1111	0.2210075783	0.2931830288
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	L	moddrop_seed1114	0.1986519573	0.2471393885
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	L	cfcompat_seed1111	0.2048127542	0.2803697844
B	H__cosine__K15__exponential_query_neighbor_median_bandwidth__beta0p75	L	cfcompat_seed1114	0.2178571382	0.2184771195
B	C__cosine__K30__reciprocal_epsilon_1e-6	LAV	uniform_kd_seed1111	0.1707296016	0.1175833628
B	C__cosine__K30__reciprocal_epsilon_1e-6	LAV	moddrop_seed1111	0.2048695509	0.1681207745
B	C__cosine__K30__reciprocal_epsilon_1e-6	LAV	moddrop_seed1114	0.1442040951	0.05168288327
B	C__cosine__K30__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1111	0.20443473	0.1504740518
B	C__cosine__K30__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1114	0.2048796656	0.1118278948
B	C__cosine__K30__reciprocal_epsilon_1e-6	LA	uniform_kd_seed1111	0.1953040541	0.1406543108
B	C__cosine__K30__reciprocal_epsilon_1e-6	LA	moddrop_seed1111	0.2300815139	0.2131567045
B	C__cosine__K30__reciprocal_epsilon_1e-6	LA	moddrop_seed1114	0.2084811141	0.1043245348
B	C__cosine__K30__reciprocal_epsilon_1e-6	LA	cfcompat_seed1111	0.1881494372	0.1813457491
B	C__cosine__K30__reciprocal_epsilon_1e-6	LA	cfcompat_seed1114	0.2111883483	0.1109142727
B	C__cosine__K30__reciprocal_epsilon_1e-6	LV	uniform_kd_seed1111	0.2181596967	0.1769654898
B	C__cosine__K30__reciprocal_epsilon_1e-6	LV	moddrop_seed1111	0.2123495315	0.1703601081
B	C__cosine__K30__reciprocal_epsilon_1e-6	LV	moddrop_seed1114	0.1410950915	0.05627511979
B	C__cosine__K30__reciprocal_epsilon_1e-6	LV	cfcompat_seed1111	0.2322036537	0.1883842677
B	C__cosine__K30__reciprocal_epsilon_1e-6	LV	cfcompat_seed1114	0.2181005687	0.1320003739
B	C__cosine__K30__reciprocal_epsilon_1e-6	L	uniform_kd_seed1111	0.2485700336	0.1807147214
B	C__cosine__K30__reciprocal_epsilon_1e-6	L	moddrop_seed1111	0.2655611019	0.2146944138
B	C__cosine__K30__reciprocal_epsilon_1e-6	L	moddrop_seed1114	0.2321126962	0.09918086421
B	C__cosine__K30__reciprocal_epsilon_1e-6	L	cfcompat_seed1111	0.245689796	0.1882525482
B	C__cosine__K30__reciprocal_epsilon_1e-6	L	cfcompat_seed1114	0.2376834918	0.09353938296
B	D__cosine__K30__reciprocal_epsilon_1e-6	LAV	uniform_kd_seed1111	0.1421929354	0.2938590277
B	D__cosine__K30__reciprocal_epsilon_1e-6	LAV	moddrop_seed1111	0.1447269594	0.2984227429
B	D__cosine__K30__reciprocal_epsilon_1e-6	LAV	moddrop_seed1114	0.1872998932	0.3056808931
B	D__cosine__K30__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1111	0.149032435	0.3199460882
B	D__cosine__K30__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1114	0.1766521006	0.18485359
B	D__cosine__K30__reciprocal_epsilon_1e-6	LA	uniform_kd_seed1111	0.1129328774	0.2831235222
B	D__cosine__K30__reciprocal_epsilon_1e-6	LA	moddrop_seed1111	0.1304387258	0.310906547
B	D__cosine__K30__reciprocal_epsilon_1e-6	LA	moddrop_seed1114	0.1699400692	0.3145930419
B	D__cosine__K30__reciprocal_epsilon_1e-6	LA	cfcompat_seed1111	0.1351760519	0.3021663024
B	D__cosine__K30__reciprocal_epsilon_1e-6	LA	cfcompat_seed1114	0.1692509886	0.2299185748
B	D__cosine__K30__reciprocal_epsilon_1e-6	LV	uniform_kd_seed1111	0.1492412724	0.2920871129
B	D__cosine__K30__reciprocal_epsilon_1e-6	LV	moddrop_seed1111	0.167451242	0.3209231378
B	D__cosine__K30__reciprocal_epsilon_1e-6	LV	moddrop_seed1114	0.1719799751	0.3200875324
B	D__cosine__K30__reciprocal_epsilon_1e-6	LV	cfcompat_seed1111	0.1578570366	0.3221450116
B	D__cosine__K30__reciprocal_epsilon_1e-6	LV	cfcompat_seed1114	0.1702738744	0.2222938097
B	D__cosine__K30__reciprocal_epsilon_1e-6	L	uniform_kd_seed1111	0.126726316	0.3100183145
B	D__cosine__K30__reciprocal_epsilon_1e-6	L	moddrop_seed1111	0.1509213342	0.3051885836
B	D__cosine__K30__reciprocal_epsilon_1e-6	L	moddrop_seed1114	0.1769192387	0.3235641295
B	D__cosine__K30__reciprocal_epsilon_1e-6	L	cfcompat_seed1111	0.1473422585	0.3235930527
B	D__cosine__K30__reciprocal_epsilon_1e-6	L	cfcompat_seed1114	0.1808230389	0.2592036879
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LAV	uniform_kd_seed1111	0.2091601552	0.3320125196
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LAV	moddrop_seed1111	0.207934843	0.3259829224
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LAV	moddrop_seed1114	0.2196820212	0.3423631047
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LAV	cfcompat_seed1111	0.2245777614	0.3720203625
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LAV	cfcompat_seed1114	0.2238315832	0.2290759951
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LA	uniform_kd_seed1111	0.2188500934	0.3198439546
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LA	moddrop_seed1111	0.2144987442	0.3319650206
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LA	moddrop_seed1114	0.2350202511	0.3460219312
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LA	cfcompat_seed1111	0.2279055479	0.3707234597
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LA	cfcompat_seed1114	0.2522252142	0.2884808966
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LV	uniform_kd_seed1111	0.2141155686	0.3390231585
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LV	moddrop_seed1111	0.2127018553	0.3398971941
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LV	moddrop_seed1114	0.2173339543	0.37231612
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LV	cfcompat_seed1111	0.2129560962	0.3777770508
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	LV	cfcompat_seed1114	0.2225039768	0.2489920449
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	L	uniform_kd_seed1111	0.2504217263	0.3216299594
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	L	moddrop_seed1111	0.2465402237	0.3382106791
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	L	moddrop_seed1114	0.2466348472	0.3503511714
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	L	cfcompat_seed1111	0.2453022587	0.3629050696
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p25	L	cfcompat_seed1114	0.2588323193	0.2922838712
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LAV	uniform_kd_seed1111	0.2385553146	0.3241833718
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LAV	moddrop_seed1111	0.2395632727	0.3285246006
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LAV	moddrop_seed1114	0.2459064733	0.3446601511
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LAV	cfcompat_seed1111	0.2482903178	0.3647618223
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LAV	cfcompat_seed1114	0.2391516141	0.2303342145
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LA	uniform_kd_seed1111	0.1985153895	0.2870028662
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LA	moddrop_seed1111	0.1923632221	0.2957141132
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LA	moddrop_seed1114	0.2189128687	0.3219037515
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LA	cfcompat_seed1111	0.2127811188	0.3446743543
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LA	cfcompat_seed1114	0.2470921349	0.2909520452
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LV	uniform_kd_seed1111	0.2568739893	0.3231577005
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LV	moddrop_seed1111	0.2614487464	0.3282999805
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LV	moddrop_seed1114	0.242957275	0.3321157355
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LV	cfcompat_seed1111	0.2693933845	0.3624355314
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	LV	cfcompat_seed1114	0.2621202672	0.2255225941
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	L	uniform_kd_seed1111	0.2529297866	0.3256568636
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	L	moddrop_seed1111	0.2539728267	0.3323126575
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	L	moddrop_seed1114	0.2477782639	0.3090381982
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	L	cfcompat_seed1111	0.2419138025	0.352068859
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p5	L	cfcompat_seed1114	0.2704579514	0.284417311
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LAV	uniform_kd_seed1111	0.2400556235	0.2691303789
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LAV	moddrop_seed1111	0.2750722085	0.3207431182
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LAV	moddrop_seed1114	0.2542798598	0.3009144473
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LAV	cfcompat_seed1111	0.2687542948	0.3379201818
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LAV	cfcompat_seed1114	0.2745766427	0.2118142035
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LA	uniform_kd_seed1111	0.2101043416	0.2601658004
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LA	moddrop_seed1111	0.2109385819	0.3026879276
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LA	moddrop_seed1114	0.2200684305	0.2992199817
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LA	cfcompat_seed1111	0.2186992747	0.3222842519
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LA	cfcompat_seed1114	0.2366117431	0.2698999409
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LV	uniform_kd_seed1111	0.252821401	0.3247674976
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LV	moddrop_seed1111	0.2724613276	0.3280621037
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LV	moddrop_seed1114	0.239769008	0.3028729889
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LV	cfcompat_seed1111	0.2810984869	0.3680246319
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	LV	cfcompat_seed1114	0.2727724404	0.1978844272
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	L	uniform_kd_seed1111	0.2557730057	0.2887562867
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1111	0.2646366186	0.3092936065
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1114	0.2567567674	0.2717125997
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1111	0.244338012	0.3027377793
B	H__cosine__K30__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1114	0.2682665501	0.2390894097
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	uniform_kd_seed1111	0.1703243165	0.117388509
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1111	0.2027889981	0.1674148628
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1114	0.1448683401	0.05034456311
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1111	0.2048043127	0.1504734392
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1114	0.2031412843	0.1095626302
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	uniform_kd_seed1111	0.1953052762	0.1409744453
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1111	0.2297448134	0.2114002763
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1114	0.2060484819	0.09820842549
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1111	0.1866248754	0.1803950207
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1114	0.2061244177	0.1075111936
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	uniform_kd_seed1111	0.2190112524	0.1772690233
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1111	0.2109386007	0.1708249
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1114	0.1441762138	0.05836565458
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1111	0.232256521	0.1869360381
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1114	0.2186763192	0.1320796509
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	L	uniform_kd_seed1111	0.241272513	0.1821401127
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1111	0.2586788685	0.2144017463
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1114	0.2261930738	0.09435524125
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1111	0.239029974	0.1821522434
B	C__cosine__K30__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1114	0.2352402937	0.09246570013
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	uniform_kd_seed1111	0.1810391145	0.3231725804
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1111	0.1789415848	0.3303197597
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1114	0.2119688	0.3362701757
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1111	0.1856016511	0.3643196446
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1114	0.201489085	0.2230187454
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	uniform_kd_seed1111	0.1853664741	0.3023216533
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1111	0.1911832571	0.3364357314
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1114	0.2087487787	0.3454120853
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1111	0.1797642627	0.339194697
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1114	0.2110022408	0.2491899619
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	uniform_kd_seed1111	0.1875255759	0.3226343312
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1111	0.1966329954	0.3504254523
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1114	0.2127019869	0.3628753294
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1111	0.1948288494	0.3718756646
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1114	0.2037000578	0.2438218149
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	L	uniform_kd_seed1111	0.1869184848	0.3022632018
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1111	0.2014572931	0.3327065343
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1114	0.2188214224	0.3561613133
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1111	0.1937262677	0.3442609359
B	D__cosine__K30__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1114	0.2148264392	0.2591906975
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	uniform_kd_seed1111	0.2088871889	0.3318634316
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	moddrop_seed1111	0.2087390775	0.3271052672
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	moddrop_seed1114	0.2195857244	0.3429217631
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	cfcompat_seed1111	0.2245621005	0.3721711038
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	cfcompat_seed1114	0.2238237998	0.2290830205
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LA	uniform_kd_seed1111	0.218957727	0.3206578547
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LA	moddrop_seed1111	0.2168092851	0.3316367024
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LA	moddrop_seed1114	0.235919034	0.3460389202
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LA	cfcompat_seed1111	0.2277461938	0.3701407327
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LA	cfcompat_seed1114	0.2486778364	0.2818717314
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LV	uniform_kd_seed1111	0.2130049026	0.338873014
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LV	moddrop_seed1111	0.2124955372	0.341112464
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LV	moddrop_seed1114	0.2166958985	0.3712369868
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LV	cfcompat_seed1111	0.21158632	0.3780424247
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	LV	cfcompat_seed1114	0.2224491354	0.2487500692
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	L	uniform_kd_seed1111	0.2469368605	0.32345336
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	L	moddrop_seed1111	0.244403457	0.3398618339
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	L	moddrop_seed1114	0.2441737133	0.3504478883
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1111	0.2415472278	0.3625372589
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1114	0.2530778228	0.2841104444
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	uniform_kd_seed1111	0.2388778017	0.3241103086
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1111	0.2399438162	0.3288952183
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1114	0.2460272297	0.3449158536
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1111	0.2488583788	0.3641442306
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1114	0.2392585897	0.2298913835
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LA	uniform_kd_seed1111	0.1985513551	0.2867899589
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1111	0.1937779883	0.2946958679
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1114	0.2195062729	0.3214901238
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1111	0.2123572398	0.344319261
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1114	0.2425948177	0.2846855448
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LV	uniform_kd_seed1111	0.2549552348	0.3220198886
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1111	0.2612075907	0.3289868386
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1114	0.2406529947	0.3308092622
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1111	0.2674041652	0.3619310758
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1114	0.2599963038	0.2247934118
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	L	uniform_kd_seed1111	0.2501603224	0.3276701647
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1111	0.250866474	0.3347174773
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1114	0.2443897701	0.3071817241
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1111	0.2382094394	0.3503062463
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1114	0.2655072005	0.2769812729
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	uniform_kd_seed1111	0.2394639489	0.2686218045
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1111	0.2750852562	0.3203226281
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1114	0.2542343998	0.2995373691
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1111	0.2687981566	0.3380780478
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1114	0.2739744774	0.2102385509
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LA	uniform_kd_seed1111	0.2091114992	0.2611356364
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1111	0.2110915626	0.3015185922
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1114	0.2188808512	0.2978832937
B	H__cosine__K30__exponential_query_neighbor_median_bandwidth__beta0p75	LA	cfcompat_seed1111	0.2177089892	0.3214999524
