neighbor_video_id	neighbor_uses	queries_reached	share_of_neighbor_slots	direction	role
266396	7375	7375	0.00788533915	A	outer_evaluation
24xayGF5yYA	6608	6608	0.007065263878	A	outer_evaluation
39lcRCFvV-s	6577	6577	0.007032118724	A	outer_evaluation
L0WUuWYNeCo	6144	6144	0.006569155761	A	outer_evaluation
270628	5439	5439	0.005815370798	A	outer_evaluation
uYzZB4ccG1Q	4893	4893	0.005231588401	A	outer_evaluation
268836	4657	4657	0.004979257549	A	outer_evaluation
hyazktfsZew	4626	4626	0.004946112394	A	outer_evaluation
4hEWns7JBg0	4585	4585	0.004902275254	A	outer_evaluation
139032	4363	4363	0.004664913181	A	outer_evaluation
11650	4343	4343	0.004643529211	A	outer_evaluation
234053	4299	4299	0.004596484475	A	outer_evaluation
40260	4170	4170	0.004458557865	A	outer_evaluation
227426	4105	4105	0.004389059961	A	outer_evaluation
220548	3952	3952	0.004225472586	A	outer_evaluation
F59hwsm4Ld0	3889	3889	0.004158113078	A	outer_evaluation
SGsiGz2fdpo	3867	3867	0.004134590711	A	outer_evaluation
LUKIYWa0UGA	3786	3786	0.00404798563	A	outer_evaluation
276217	3778	3778	0.004039432042	A	outer_evaluation
188122	3739	3739	0.003997733299	A	outer_evaluation
E0g6nae4Ae4	3679	3679	0.003933581387	A	outer_evaluation
faXGVcVcVsE	3650	3650	0.00390257463	A	outer_evaluation
XyBU_gZtU0M	3601	3601	0.003850183902	A	outer_evaluation
7UlSX-syPeo	3594	3594	0.003842699512	A	outer_evaluation
PohW-isYMK0	3534	3534	0.003778547601	A	outer_evaluation
266366	3522	3522	0.003765717218	A	outer_evaluation
273237	3491	3491	0.003732572064	A	outer_evaluation
247382	3458	3458	0.003697288513	A	outer_evaluation
298736	3449	3449	0.003687665726	A	outer_evaluation
262226	3380	3380	0.003613891027	A	outer_evaluation
34346	3365	3365	0.003597853049	A	outer_evaluation
65kkuNV921k	3328	3328	0.003558292704	A	outer_evaluation
MroQfGehC84	3324	3324	0.00355401591	A	outer_evaluation
XXvSLz8QmGk	3151	3151	0.003369044564	A	outer_evaluation
JF-5nlUNx_g	3131	3131	0.003347660594	A	outer_evaluation
0FA32bEZ6xI	3131	3131	0.003347660594	A	outer_evaluation
261902	3126	3126	0.003342314601	A	outer_evaluation
xnNZyfhusAk	3111	3111	0.003326276623	A	outer_evaluation
OKSx1zxHGpQ	3077	3077	0.003289923873	A	outer_evaluation
122602	3064	3064	0.003276024292	A	outer_evaluation
256935	3057	3057	0.003268539902	A	outer_evaluation
pFh-SLxltms	3056	3056	0.003267470704	A	outer_evaluation
nw6Kf3AtCz4	3037	3037	0.003247155932	A	outer_evaluation
mjQfQx2K__8	2990	2990	0.003196903601	A	outer_evaluation
30763	2951	2951	0.003155204858	A	outer_evaluation
238060	2942	2942	0.003145582072	A	outer_evaluation
114624	2938	2938	0.003141305278	A	outer_evaluation
125845	2936	2936	0.003139166881	A	outer_evaluation
5XX0csik6VQ	2936	2936	0.003139166881	A	outer_evaluation
189966	2902	2902	0.003102814131	A	outer_evaluation
JzydLJw6y6o	2893	2893	0.003093191344	A	outer_evaluation
267278	2880	2880	0.003079291763	A	outer_evaluation
zwTrXwi54us	2878	2878	0.003077153366	A	outer_evaluation
244180	2807	2807	0.00300124027	A	outer_evaluation
255226	2806	2806	0.003000171072	A	outer_evaluation
bUFAN2TgPaU	2786	2786	0.002978787101	A	outer_evaluation
Bg-PA5KTjNs	2775	2775	0.002967025917	A	outer_evaluation
89787	2774	2774	0.002965956719	A	outer_evaluation
272375	2771	2771	0.002962749123	A	outer_evaluation
46604	2765	2765	0.002956333932	A	outer_evaluation
8u5aet7s9_w	2745	2745	0.002934949962	A	outer_evaluation
_8pvMpMdGM4	2735	2735	0.002924257976	A	outer_evaluation
d0QNH2vcDgU	2728	2728	0.002916773587	A	outer_evaluation
uXYAfpQUYVE	2727	2727	0.002915704388	A	outer_evaluation
aFjMWlR1QAY	2714	2714	0.002901804807	A	outer_evaluation
r1erb5PSm1A	2709	2709	0.002896458814	A	outer_evaluation
112148	2681	2681	0.002866521256	A	outer_evaluation
gEgcpVY8WK4	2653	2653	0.002836583697	A	outer_evaluation
SYnygYs-fAg	2630	2630	0.002811992131	A	outer_evaluation
244623	2611	2611	0.002791677359	A	outer_evaluation
238100	2599	2599	0.002778846976	A	outer_evaluation
xaSf1d13WoY	2587	2587	0.002766016594	A	outer_evaluation
273171	2586	2586	0.002764947395	A	outer_evaluation
50453	2577	2577	0.002755324609	A	outer_evaluation
102184	2538	2538	0.002713625866	A	outer_evaluation
-egA8-b7-3M	2533	2533	0.002708279873	A	outer_evaluation
70420	2494	2494	0.002666581131	A	outer_evaluation
8xfW_azeNPk	2493	2493	0.002665511932	A	outer_evaluation
257771	2481	2481	0.00265268155	A	outer_evaluation
omBcvw7izuM	2481	2481	0.00265268155	A	outer_evaluation
270416	2460	2460	0.002630228381	A	outer_evaluation
gZDyk95Xob4	2440	2440	0.00260884441	A	outer_evaluation
84176	2418	2418	0.002585322043	A	outer_evaluation
73449	2377	2377	0.002541484903	A	outer_evaluation
216857	2362	2362	0.002525446925	A	outer_evaluation
kCQqLNiO0mk	2356	2356	0.002519031734	A	outer_evaluation
267255	2349	2349	0.002511547344	A	outer_evaluation
n4xRx0J3rYQ	2345	2345	0.00250727055	A	outer_evaluation
Zs8x712Y-CM	2343	2343	0.002505132153	A	outer_evaluation
45186	2339	2339	0.002500855359	A	outer_evaluation
bBJ0BxmIocQ	2321	2321	0.002481609785	A	outer_evaluation
OAV6KKf60bQ	2320	2320	0.002480540587	A	outer_evaluation
lpF-yBYou0s	2272	2272	0.002429219057	A	outer_evaluation
47472	2270	2270	0.00242708066	A	outer_evaluation
59333	2246	2246	0.002401419896	A	outer_evaluation
qJZlp9uxoTU	2242	2242	0.002397143102	A	outer_evaluation
267799	2237	2237	0.002391797109	A	outer_evaluation
YfxtwXXkCmc	2226	2226	0.002380035925	A	outer_evaluation
GSnt_fW8qjI	2226	2226	0.002380035925	A	outer_evaluation
hlBOP5NskhM	2216	2216	0.00236934394	A	outer_evaluation
79935	2216	2216	0.00236934394	A	outer_evaluation
BBoe8-HWPSw	2213	2213	0.002366136344	A	outer_evaluation
106514	2212	2212	0.002365067146	A	outer_evaluation
229967	2196	2196	0.002347959969	A	outer_evaluation
107551	2192	2192	0.002343683175	A	outer_evaluation
caLWajc18Y4	2188	2188	0.002339406381	A	outer_evaluation
202990	2185	2185	0.002336198785	A	outer_evaluation
pf-78LF4ORE	2177	2177	0.002327645197	A	outer_evaluation
Dws8ZrzF7xQ	2176	2176	0.002326575999	A	outer_evaluation
250430	2136	2136	0.002283808057	A	outer_evaluation
Gljee9uq_Rc	2134	2134	0.00228166966	A	outer_evaluation
2YwgSmmLibs	2115	2115	0.002261354888	A	outer_evaluation
31tcuDMQ_H8	2115	2115	0.002261354888	A	outer_evaluation
261267	2110	2110	0.002256008896	A	outer_evaluation
239235	2101	2101	0.002246386109	A	outer_evaluation
MCRCXXPqFOI	2088	2088	0.002232486528	A	outer_evaluation
2LpVvLemgvw	2087	2087	0.00223141733	A	outer_evaluation
gPWyANEm0eE	2076	2076	0.002219656146	A	outer_evaluation
4wuug3-5cWo	2071	2071	0.002214310153	A	outer_evaluation
iEOBNT0HFtU	2070	2070	0.002213240955	A	outer_evaluation
234587	2068	2068	0.002211102558	A	outer_evaluation
G38DwNDQ8Cc	2067	2067	0.002210033359	A	outer_evaluation
89951	2060	2060	0.002202548969	A	outer_evaluation
236399	2058	2058	0.002200410572	A	outer_evaluation
c6wuh0NRG1s	2050	2050	0.002191856984	A	outer_evaluation
127539	2043	2043	0.002184372594	A	outer_evaluation
QE0pAVSPsKQ	2021	2021	0.002160850227	A	outer_evaluation
30162	2019	2019	0.00215871183	A	outer_evaluation
4lKz4xyCmkk	2012	2012	0.00215122744	A	outer_evaluation
87400	2006	2006	0.002144812249	A	outer_evaluation
37117	2005	2005	0.00214374305	A	outer_evaluation
4iG0ffmnCOw	1996	1996	0.002134120263	A	outer_evaluation
60037	1986	1986	0.002123428278	A	outer_evaluation
bfy28AlY-TQ	1967	1967	0.002103113506	A	outer_evaluation
80620	1963	1963	0.002098836712	A	outer_evaluation
PQYmOknHA4c	1947	1947	0.002081729536	A	outer_evaluation
OUjzDchhkIA	1946	1946	0.002080660337	A	outer_evaluation
265959	1935	1935	0.002068899153	A	outer_evaluation
126542	1923	1923	0.002056068771	A	outer_evaluation
192799	1916	1916	0.002048584381	A	outer_evaluation
L6pg3DQKoH4	1909	1909	0.002041099991	A	outer_evaluation
4qoB5a6dR3w	1906	1906	0.002037892396	A	outer_evaluation
vM7m581tHn0	1891	1891	0.002021854418	A	outer_evaluation
22821	1889	1889	0.002019716021	A	outer_evaluation
110754	1882	1882	0.002012231631	A	outer_evaluation
ZSBoSJaD2tQ	1880	1880	0.002010093234	A	outer_evaluation
128949	1878	1878	0.002007954837	A	outer_evaluation
Rugd2NMu4bA	1863	1863	0.001991916859	A	outer_evaluation
NOl0v54DaXo	1859	1859	0.001987640065	A	outer_evaluation
239572	1858	1858	0.001986570866	A	outer_evaluation
243338	1837	1837	0.001964117697	A	outer_evaluation
1A7dqFxx8wU	1833	1833	0.001959840903	A	outer_evaluation
ZjsQqd6KZIg	1825	1825	0.001951287315	A	outer_evaluation
C8Fhlk-eczU	1817	1817	0.001942733727	A	outer_evaluation
208148	1816	1816	0.001941664528	A	outer_evaluation
k4T6GaDrcjs	1801	1801	0.00192562655	A	outer_evaluation
0OXeN3MhFeA	1794	1794	0.001918142161	A	outer_evaluation
cZDAM6NjBzE	1793	1793	0.001917072962	A	outer_evaluation
96361	1789	1789	0.001912796168	A	outer_evaluation
HUOMbK1x7MI	1780	1780	0.001903173381	A	outer_evaluation
mW8eL4e7Wrg	1764	1764	0.001886066205	A	outer_evaluation
6ng8CZ0ULK4	1762	1762	0.001883927808	A	outer_evaluation
xTBBDx3DkXQ	1753	1753	0.001874305021	A	outer_evaluation
2cwNG0YuwtQ	1749	1749	0.001870028227	A	outer_evaluation
03X1FwF6udc	1747	1747	0.00186788983	A	outer_evaluation
izFBeXMTgds	1739	1739	0.001859336242	A	outer_evaluation
56276	1736	1736	0.001856128646	A	outer_evaluation
2ahFSMFvs_c	1732	1732	0.001851851852	A	outer_evaluation
6slq62RwH3Q	1730	1730	0.001849713455	A	outer_evaluation
121358	1720	1720	0.00183902147	A	outer_evaluation
122842	1717	1717	0.001835813874	A	outer_evaluation
215259	1715	1715	0.001833675477	A	outer_evaluation
4WTVL5bNybU	1715	1715	0.001833675477	A	outer_evaluation
274219	1710	1710	0.001828329484	A	outer_evaluation
f6S2XNPIiFk	1693	1693	0.001810153109	A	outer_evaluation
201582	1685	1685	0.001801599521	A	outer_evaluation
367506	1679	1679	0.00179518433	A	outer_evaluation
jzNIU-w0MVo	1677	1677	0.001793045933	A	outer_evaluation
wrQVnClcNPM	1666	1666	0.001781284749	A	outer_evaluation
UK_IXtJ2BqI	1666	1666	0.001781284749	A	outer_evaluation
j9mRv472dq0	1656	1656	0.001770592764	A	outer_evaluation
21137	1654	1654	0.001768454367	A	outer_evaluation
224772	1654	1654	0.001768454367	A	outer_evaluation
TJelZLbfT2A	1649	1649	0.001763108374	A	outer_evaluation
hfVXx8hfKak	1648	1648	0.001762039175	A	outer_evaluation
186631	1632	1632	0.001744931999	A	outer_evaluation
4poXF3xo6Z8	1630	1630	0.001742793602	A	outer_evaluation
wI7DDCRh4Nw	1627	1627	0.001739586006	A	outer_evaluation
mud6tEqFiEM	1626	1626	0.001738516808	A	outer_evaluation
VWik5oKP6IU	1620	1620	0.001732101617	A	outer_evaluation
210238	1612	1612	0.001723548028	A	outer_evaluation
3fhCxePBuZY	1611	1611	0.00172247883	A	outer_evaluation
72385	1608	1608	0.001719271234	A	outer_evaluation
PoKZEKOf1dA	1604	1604	0.00171499444	A	outer_evaluation
0cBmQ_ItVUc	1599	1599	0.001709648448	A	outer_evaluation
33312	1590	1590	0.001700025661	A	outer_evaluation
Ja7phs8EbWk	1583	1583	0.001692541271	A	outer_evaluation
c9jD33baJ60	1580	1580	0.001689333675	A	outer_evaluation
278474	1577	1577	0.00168612608	A	outer_evaluation
Cb8ay6WtJuM	1577	1577	0.00168612608	A	outer_evaluation
MOfEl_1dh-g	1572	1572	0.001680780087	A	outer_evaluation
eTn2P4wmFr4	1555	1555	0.001662603712	A	outer_evaluation
41692	1554	1554	0.001661534514	A	outer_evaluation
CvW0Mh1EWFA	1551	1551	0.001658326918	A	outer_evaluation
136205	1547	1547	0.001654050124	A	outer_evaluation
2w7rpDe-HoA	1547	1547	0.001654050124	A	outer_evaluation
91276	1546	1546	0.001652980925	A	outer_evaluation
254298	1544	1544	0.001650842528	A	outer_evaluation
233171	1543	1543	0.00164977333	A	outer_evaluation
190740	1540	1540	0.001646565734	A	outer_evaluation
264418	1536	1536	0.00164228894	A	outer_evaluation
202431	1532	1532	0.001638012146	A	outer_evaluation
251839	1528	1528	0.001633735352	A	outer_evaluation
c5-L8vC6_sk	1528	1528	0.001633735352	A	outer_evaluation
F8KE2ZhoUe4	1526	1526	0.001631596955	A	outer_evaluation
233389	1525	1525	0.001630527756	A	outer_evaluation
ATfnMuJJDkk	1517	1517	0.001621974168	A	outer_evaluation
xn9_4n4NpEw	1501	1501	0.001604866992	A	outer_evaluation
wj4snKbUWZA	1489	1489	0.001592036609	A	outer_evaluation
xfP0bm6Z-7E	1488	1488	0.001590967411	A	outer_evaluation
pAclBdj20ZU	1472	1472	0.001573860234	A	outer_evaluation
mI50zj8cTNw	1472	1472	0.001573860234	A	outer_evaluation
UuR4Rw38v_U	1471	1471	0.001572791036	A	outer_evaluation
CzstrpOTtgo	1467	1467	0.001568514242	A	outer_evaluation
327283	1463	1463	0.001564237448	A	outer_evaluation
Kep_mLLXsqk	1456	1456	0.001556753058	A	outer_evaluation
13JpsLvddoY	1454	1454	0.001554614661	A	outer_evaluation
Rdf0Psjyrwc	1454	1454	0.001554614661	A	outer_evaluation
puum3vabpb4	1449	1449	0.001549268668	A	outer_evaluation
424vOT3Nnyk	1442	1442	0.001541784279	A	outer_evaluation
cl1DNRGX578	1442	1442	0.001541784279	A	outer_evaluation
140317	1435	1435	0.001534299889	A	outer_evaluation
81406	1433	1433	0.001532161492	A	outer_evaluation
v5AAvrZuR2U	1429	1429	0.001527884698	A	outer_evaluation
HXuRR2eBHHQ	1424	1424	0.001522538705	A	outer_evaluation
WAXJRnJXmOA	1415	1415	0.001512915918	A	outer_evaluation
112169	1408	1408	0.001505431529	A	outer_evaluation
25271	1408	1408	0.001505431529	A	outer_evaluation
DGeBPk1op3E	1405	1405	0.001502223933	A	outer_evaluation
0vXaXWx7Rvo	1402	1402	0.001499016337	A	outer_evaluation
129733	1402	1402	0.001499016337	A	outer_evaluation
79644	1401	1401	0.001497947139	A	outer_evaluation
298774	1400	1400	0.00149687794	A	outer_evaluation
dyZdiWNflko	1399	1399	0.001495808742	A	outer_evaluation
TUzD45ghy4k	1392	1392	0.001488324352	A	outer_evaluation
88797	1390	1390	0.001486185955	A	outer_evaluation
FmE9BtTmxnE	1382	1382	0.001477632367	A	outer_evaluation
Jh1uDYOJMwk	1363	1363	0.001457317595	A	outer_evaluation
c5AJbOd794U	1356	1356	0.001449833205	A	outer_evaluation
LQnXVd-PR_Y	1348	1348	0.001441279617	A	outer_evaluation
81615	1345	1345	0.001438072021	A	outer_evaluation
gFAOKuqpUq4	1338	1338	0.001430587632	A	outer_evaluation
224869	1336	1336	0.001428449234	A	outer_evaluation
8qCNtqjygW8	1335	1335	0.001427380036	A	outer_evaluation
15837	1333	1333	0.001425241639	A	outer_evaluation
3VsrcbjPwZY	1328	1328	0.001419895646	A	outer_evaluation
FRKwvmrwrZA	1326	1326	0.001417757249	A	outer_evaluation
106941	1325	1325	0.001416688051	A	outer_evaluation
GAY5ICoVnA8	1318	1318	0.001409203661	A	outer_evaluation
GTGtVdAuyRc	1315	1315	0.001405996065	A	outer_evaluation
rNXM3avNBKk	1302	1302	0.001392096484	A	outer_evaluation
1pvK0_9SQns	1295	1295	0.001384612095	A	outer_evaluation
YcyHQQXGXWA	1292	1292	0.001381404499	A	outer_evaluation
248837	1291	1291	0.001380335301	A	outer_evaluation
wLrgvSYLPUI	1290	1290	0.001379266102	A	outer_evaluation
Xo6-V2RlWss	1290	1290	0.001379266102	A	outer_evaluation
D5cQWqYcBAE	1285	1285	0.001373920109	A	outer_evaluation
o63doZKEIds	1277	1277	0.001365366521	A	outer_evaluation
xiRUWSUrGSg	1261	1261	0.001348259345	A	outer_evaluation
gJdSxPhf85M	1261	1261	0.001348259345	A	outer_evaluation
pIMByitigYI	1247	1247	0.001333290565	A	outer_evaluation
PMH4mdJeojE	1246	1246	0.001332221367	A	outer_evaluation
224599	1244	1244	0.00133008297	A	outer_evaluation
96194	1234	1234	0.001319390985	A	outer_evaluation
0nJrksJ7azM	1229	1229	0.001314044992	A	outer_evaluation
DatH-ra0VKY	1222	1222	0.001306560602	A	outer_evaluation
128258	1219	1219	0.001303353007	A	outer_evaluation
P4qxfjZlIrY	1208	1208	0.001291591823	A	outer_evaluation
283495	1206	1206	0.001289453426	A	outer_evaluation
136215	1197	1197	0.001279830639	A	outer_evaluation
8404	1193	1193	0.001275553845	A	outer_evaluation
Wo1RxRjXyYw	1191	1191	0.001273415448	A	outer_evaluation
119348	1190	1190	0.001272346249	A	outer_evaluation
JvgofTcCSEc	1187	1187	0.001269138654	A	outer_evaluation
213619	1186	1186	0.001268069455	A	outer_evaluation
5qxZFmIaynE	1183	1183	0.00126486186	A	outer_evaluation
9bAgEmihzLs	1183	1183	0.00126486186	A	outer_evaluation
lp9vkkimXqg	1182	1182	0.001263792661	A	outer_evaluation
3aD0xAgxxyw	1169	1169	0.00124989308	A	outer_evaluation
1k7br8xXMSU	1166	1166	0.001246685485	A	outer_evaluation
3ocpWAmSNUE	1162	1162	0.00124240869	A	outer_evaluation
_bIJOxiIJFk	1159	1159	0.001239201095	A	outer_evaluation
197778	1158	1158	0.001238131896	A	outer_evaluation
dQ56b0bqmc8	1158	1158	0.001238131896	A	outer_evaluation
1ESU5ONMMxs	1154	1154	0.001233855102	A	outer_evaluation
206049	1152	1152	0.001231716705	A	outer_evaluation
juI9KoLA87A	1152	1152	0.001231716705	A	outer_evaluation
_iy7ftq27xE	1151	1151	0.001230647507	A	outer_evaluation
-3nNcZdcdvU	1145	1145	0.001224232315	A	outer_evaluation
FfavRdRKsAQ	1138	1138	0.001216747926	A	outer_evaluation
5VKMctXBN9M	1134	1134	0.001212471132	A	outer_evaluation
PUIsiLk8etk	1134	1134	0.001212471132	A	outer_evaluation
Wfn7XvSEwUA	1133	1133	0.001211401933	A	outer_evaluation
I3SPlbTGuNc	1125	1125	0.001202848345	A	outer_evaluation
6zjv1TLqfF0	1124	1124	0.001201779146	A	outer_evaluation
hThsntvCk2s	1123	1123	0.001200709948	A	outer_evaluation
Op3CnqRLD9w	1119	1119	0.001196433154	A	outer_evaluation
2-5hH_k2VFk	1114	1114	0.001191087161	A	outer_evaluation
8Lmqsakmw3M	1111	1111	0.001187879565	A	outer_evaluation
212532	1110	1110	0.001186810367	A	outer_evaluation
JLqBVj6f5gI	1108	1108	0.00118467197	A	outer_evaluation
fGYbbP8RDLQ	1108	1108	0.00118467197	A	outer_evaluation
GCOFujDHDx0	1105	1105	0.001181464374	A	outer_evaluation
27798	1103	1103	0.001179325977	A	outer_evaluation
122439	1097	1097	0.001172910786	A	outer_evaluation
QkMTYY69JYQ	1091	1091	0.001166495595	A	outer_evaluation
4kF0U8kIMp4	1087	1087	0.001162218801	A	outer_evaluation
Z3fcd1wdzr0	1087	1087	0.001162218801	A	outer_evaluation
npIVLL_fTf0	1083	1083	0.001157942007	A	outer_evaluation
FSGL5K2EEdo	1082	1082	0.001156872808	A	outer_evaluation
SzJf6viBWBg	1079	1079	0.001153665213	A	outer_evaluation
245322	1078	1078	0.001152596014	A	outer_evaluation
asWraTfIqq0	1078	1078	0.001152596014	A	outer_evaluation
GdFP_p4eQX0	1078	1078	0.001152596014	A	outer_evaluation
252177	1076	1076	0.001150457617	A	outer_evaluation
bzPFUVGPS3c	1075	1075	0.001149388418	A	outer_evaluation
-ZgjBOA1Yhw	1063	1063	0.001136558036	A	outer_evaluation
frNJdG0GkYw	1055	1055	0.001128004448	A	outer_evaluation
xomMHflvVDw	1054	1054	0.001126935249	A	outer_evaluation
s1tVE8g6JBc	1052	1052	0.001124796852	A	outer_evaluation
C03473pYcRM	1051	1051	0.001123727654	A	outer_evaluation
3ZmLhK_YHl8	1050	1050	0.001122658455	A	outer_evaluation
mxa4KXSz9rw	1048	1048	0.001120520058	A	outer_evaluation
u94VPxEIJPg	1047	1047	0.00111945086	A	outer_evaluation
0AA-wmk8WdA	1043	1043	0.001115174066	A	outer_evaluation
78577	1043	1043	0.001115174066	A	outer_evaluation
w44JDB1NmqM	1040	1040	0.00111196647	A	outer_evaluation
270444	1039	1039	0.001110897271	A	outer_evaluation
9cxlcpbmrH0	1039	1039	0.001110897271	A	outer_evaluation
UtuTyW9pUN8	1034	1034	0.001105551279	A	outer_evaluation
WSjlhBDxNW8	1033	1033	0.00110448208	A	outer_evaluation
FaHosBIr0xY	1029	1029	0.001100205286	A	outer_evaluation
131871	1025	1025	0.001095928492	A	outer_evaluation
MmJD4KBT0nk	1022	1022	0.001092720896	A	outer_evaluation
QzdEjKQFisQ	1015	1015	0.001085236507	A	outer_evaluation
A8plGi4rbxM	1014	1014	0.001084167308	A	outer_evaluation
0OC3wf9x3zQ	1014	1014	0.001084167308	A	outer_evaluation
T-8TvJcS78w	1008	1008	0.001077752117	A	outer_evaluation
4BoE-woHtwA	1005	1005	0.001074544521	A	outer_evaluation
44MVdpDEQJs	1004	1004	0.001073475323	A	outer_evaluation
8X5tGQLBqPo	990	990	0.001058506543	A	outer_evaluation
RgubFcmvgDE	988	988	0.001056368146	A	outer_evaluation
U8Ewftg_8CI	984	984	0.001052091352	A	outer_evaluation
kZfcQ4a0kx4	979	979	0.00104674536	A	outer_evaluation
cUm0TN3vXRc	978	978	0.001045676161	A	outer_evaluation
CLkTjujFVKU	976	976	0.001043537764	A	outer_evaluation
256976	971	971	0.001038191771	A	outer_evaluation
-3g5yACwYnA	968	968	0.001034984176	A	outer_evaluation
wEs7pJH2mqQ	958	958	0.001024292191	A	outer_evaluation
qd6YuFGcBGk	957	957	0.001023222992	A	outer_evaluation
291121	954	954	0.001020015396	A	outer_evaluation
Rt9rN1ntS3E	952	952	0.001017876999	A	outer_evaluation
YLA7h1RTa9w	937	937	0.001001839021	A	outer_evaluation
xRJXYUZVdas	935	935	0.0009997006244	A	outer_evaluation
sw-smuVRByI	928	928	0.0009922162347	A	outer_evaluation
fjE2EZKgQm8	923	923	0.0009868702421	A	outer_evaluation
221740	920	920	0.0009836626465	A	outer_evaluation
d89Z_olwc2Y	915	915	0.0009783166538	A	outer_evaluation
D1I-Z8jaby8	914	914	0.0009772474553	A	outer_evaluation
I--8nRKCkJI	909	909	0.0009719014627	A	outer_evaluation
Gmhi58erY6k	908	908	0.0009708322641	A	outer_evaluation
1A-aRhYx-GQ	908	908	0.0009708322641	A	outer_evaluation
9-K1CXCXui4	899	899	0.0009612094774	A	outer_evaluation
140293	899	899	0.0009612094774	A	outer_evaluation
AGFgaKPzjMQ	896	896	0.0009580018818	A	outer_evaluation
I5cS_TlV5B8	895	895	0.0009569326833	A	outer_evaluation
f-ZNjqLlrm4	891	891	0.0009526558891	A	outer_evaluation
F2M7WbPXRps	891	891	0.0009526558891	A	outer_evaluation
ZZzdvUdOTww	888	888	0.0009494482936	A	outer_evaluation
Wh6sht7xwqQ	888	888	0.0009494482936	A	outer_evaluation
53742	886	886	0.0009473098965	A	outer_evaluation
Va54WZgPTdY	883	883	0.0009441023009	A	outer_evaluation
SWHmteF5Rlk	880	880	0.0009408947053	A	outer_evaluation
jNdvceZ4etc	879	879	0.0009398255068	A	outer_evaluation
kcIGTPHEsNo	875	875	0.0009355487127	A	outer_evaluation
SH0wXyhsx9s	872	872	0.0009323411171	A	outer_evaluation
pY4ovojS4rk	871	871	0.0009312719186	A	outer_evaluation
PmemTgQHagk	871	871	0.0009312719186	A	outer_evaluation
QWzIJuhLLrc	868	868	0.000928064323	A	outer_evaluation
-wny0OAz3g8	866	866	0.0009259259259	A	outer_evaluation
lWvaIexY2WU	858	858	0.0009173723377	A	outer_evaluation
trQLgl6ncmk	856	856	0.0009152339406	A	outer_evaluation
TVhXqAI9gyA	849	849	0.0009077495509	A	outer_evaluation
2Wo-0trLBjU	848	848	0.0009066803524	A	outer_evaluation
vwUBtNvjrU4	846	846	0.0009045419554	A	outer_evaluation
74101	840	840	0.0008981267642	A	outer_evaluation
qP4uuMI-JSk	840	840	0.0008981267642	A	outer_evaluation
z7FicxE_pMU	837	837	0.0008949191686	A	outer_evaluation
Nmd50Uzyybs	831	831	0.0008885039774	A	outer_evaluation
Ceu9AkIjuLY	829	829	0.0008863655804	A	outer_evaluation
RE-LIPOFnrE	828	828	0.0008852963818	A	outer_evaluation
xwNQ7QuXaps	826	826	0.0008831579848	A	outer_evaluation
WXKgBIiP8IA	824	824	0.0008810195877	A	outer_evaluation
CL4hDu95Eqw	823	823	0.0008799503892	A	outer_evaluation
wMggOhhVouA	822	822	0.0008788811907	A	outer_evaluation
208299	822	822	0.0008788811907	A	outer_evaluation
kqXpf26EL-s	820	820	0.0008767427936	A	outer_evaluation
AepwIhSbAws	818	818	0.0008746043965	A	outer_evaluation
ICeSewdyf34	816	816	0.0008724659995	A	outer_evaluation
fbHlBmq7Ipo	813	813	0.0008692584039	A	outer_evaluation
126831	812	812	0.0008681892054	A	outer_evaluation
bVhWpCvpSs4	812	812	0.0008681892054	A	outer_evaluation
4HazSkYihtw	810	810	0.0008660508083	A	outer_evaluation
kRs39SO-neY	810	810	0.0008660508083	A	outer_evaluation
0hCihQ5Kep0	805	805	0.0008607048157	A	outer_evaluation
hawztAtYHCE	805	805	0.0008607048157	A	outer_evaluation
238683	803	803	0.0008585664186	A	outer_evaluation
3DOrdP4H8SA	798	798	0.000853220426	A	outer_evaluation
97992	796	796	0.0008510820289	A	outer_evaluation
xUz5cCA-oTo	793	793	0.0008478744333	A	outer_evaluation
yuwvVTnsDjc	792	792	0.0008468052348	A	outer_evaluation
P3QEOJWxXI8	788	788	0.0008425284407	A	outer_evaluation
tL8RzwWSmAE	785	785	0.0008393208451	A	outer_evaluation
pKXaKinzTmY	782	782	0.0008361132495	A	outer_evaluation
uBgRo9tnv-I	781	781	0.000835044051	A	outer_evaluation
G8aL3bM39co	781	781	0.000835044051	A	outer_evaluation
Sir2QeCh4B0	775	775	0.0008286288598	A	outer_evaluation
d3I7Ug-_3L0	775	775	0.0008286288598	A	outer_evaluation
w-PFjo89Dpw	771	771	0.0008243520657	A	outer_evaluation
StgqrTr0JqU	767	767	0.0008200752716	A	outer_evaluation
kSooCdVTI6E	767	767	0.0008200752716	A	outer_evaluation
bdtwQxwySN0	766	766	0.000819006073	A	outer_evaluation
HD17J-FvROQ	759	759	0.0008115216833	A	outer_evaluation
CHh6hWo1AFE	754	754	0.0008061756907	A	outer_evaluation
229903	752	752	0.0008040372936	A	outer_evaluation
FmIS69vB12I	749	749	0.0008008296981	A	outer_evaluation
RTzDzj4NxIM	747	747	0.000798691301	A	outer_evaluation
DZIFCYOhosQ	746	746	0.0007976221025	A	outer_evaluation
SZRxuS6fn9s	742	742	0.0007933453084	A	outer_evaluation
LpbSYaPRTqI	739	739	0.0007901377128	A	outer_evaluation
mMeGgB9-hSE	739	739	0.0007901377128	A	outer_evaluation
